route_id,trip_id,stop_id,scheduled_arrival,actual_arrival,delay_minutes,calculated_delay,punctuality_status
Route_E,3e9aec86-0325-4fbd-9ce8-e1c5dbd30aec,11,2025-10-24 07:37:56,2025-10-24 07:50:56,13,13.0,Late
Route_A,eb93f78c-620a-4158-9d2d-904f78c59073,5,2025-10-29 08:55:16,2025-10-29 08:54:16,-1,-1.0,Early
Route_D,db842660-f5d8-4b91-ae60-81ac2dd0622e,14,2025-10-23 19:15:41,2025-10-23 19:44:41,29,29.0,Very Late
Route_B,b6ca1127-e9f8-4970-8d98-f9e28d888beb,12,2025-11-11 10:39:38,2025-11-11 10:40:38,1,1.0,On Time
Route_C,6a8fcacb-3f8e-4d0d-9261-9dec3979d5f5,1,2025-11-06 14:48:41,2025-11-06 14:50:41,2,2.0,On Time
Route_B,92502e59-13f0-4822-9374-8a1145712959,14,2025-11-09 04:24:46,2025-11-09 04:29:46,5,5.0,On Time
Route_B,e6e59b32-ac5f-42ef-8085-c1471e910f36,16,2025-10-24 15:25:39,2025-10-24 16:00:39,35,35.0,Very Late
Route_D,8409c5ea-cde9-48b3-b922-a7e42de982f8,12,2025-10-24 07:34:14,2025-10-24 07:37:14,3,3.0,On Time
Route_E,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,12,2025-11-13 15:56:02,2025-11-13 15:57:02,1,1.0,On Time
Route_C,d847dc53-c605-458a-8845-4343ddb449dc,2,2025-11-06 04:02:56,2025-11-06 04:01:56,-1,-1.0,Early
Route_A,74ed5145-8d97-45c7-961d-5c8753c9fe59,5,2025-10-22 11:20:41,2025-10-22 11:18:41,-2,-2.0,Early
Route_B,9055a36f-4aa5-49d3-b35f-2f595e717fca,4,2025-11-05 20:08:24,2025-11-05 20:49:24,41,41.0,Very Late
Route_A,76c3e642-3e19-4c1d-9f6a-6a65bd54da04,8,2025-11-08 23:07:47,2025-11-08 23:06:47,-1,-1.0,Early
Route_A,ff6ef9ed-7e4c-429f-b8cb-ab4c97790e84,7,2025-10-31 13:44:37,2025-10-31 13:46:37,2,2.0,On Time
Route_B,c2aef674-8beb-4e78-a683-73a3bb82b796,5,2025-11-02 23:39:12,2025-11-03 00:15:12,36,36.0,Very Late
Route_C,68f82063-eeb1-4ad2-81a1-fb0f268b84b6,16,2025-10-23 05:55:02,2025-10-23 06:00:02,5,5.0,On Time
Route_E,a2cd1590-58af-493c-8aa2-b4c93ba5bd76,19,2025-10-22 13:14:19,2025-10-22 13:18:19,4,4.0,On Time
Route_D,c2492e5e-005f-40e6-95c3-b2dbf374190d,18,2025-11-09 08:27:07,2025-11-09 08:32:07,5,5.0,On Time
Route_A,4eb9047d-ba2a-43d9-bcf2-fc3bd95874c2,2,2025-10-27 03:10:09,2025-10-27 03:34:09,24,24.0,Very Late
Route_D,3cf88d20-fbad-493f-87a1-ec0234879e41,20,2025-11-11 11:10:51,2025-11-11 11:48:51,38,38.0,Very Late
Route_E,f8f9a45d-0f55-4896-b610-396b7df59abf,10,2025-10-28 23:56:13,2025-10-28 23:56:13,0,0.0,Early
Route_C,0b3d0c36-17d0-4810-87a2-a10bb62edb49,17,2025-11-02 07:44:42,2025-11-02 07:48:42,4,4.0,On Time
Route_A,69be173a-850e-40ad-9872-f72ee5b4a1ae,2,2025-11-09 04:02:40,2025-11-09 04:03:40,1,1.0,On Time
Route_D,15bc2a3e-bf76-45d7-b97c-6c3c755d814b,4,2025-11-19 06:42:24,2025-11-19 06:45:24,3,3.0,On Time
Route_E,a3209116-222d-46a4-8163-b6ce1877bc06,12,2025-11-10 05:30:45,2025-11-10 05:32:45,2,2.0,On Time
Route_C,0ff1c51f-915c-431b-9786-7b1213281726,2,2025-11-12 04:51:06,2025-11-12 04:55:06,4,4.0,On Time
Route_B,3c9d128a-2176-4930-b6d7-0248a995ecc3,16,2025-11-05 05:53:13,2025-11-05 05:52:13,-1,-1.0,Early
Route_E,ed1115d7-50a4-4c85-99d5-7b0242d04d55,20,2025-11-10 03:52:58,2025-11-10 03:56:58,4,4.0,On Time
Route_B,53853918-bc40-45fa-94f7-6322b362c0d2,11,2025-11-06 12:37:26,2025-11-06 12:40:26,3,3.0,On Time
Route_B,131eb723-3bcd-4203-859e-e67473e7f042,6,2025-10-31 22:14:14,2025-10-31 22:19:14,5,5.0,On Time
Route_C,95af6d0c-c528-4425-87a9-f33c22d839d3,3,2025-10-27 09:01:21,2025-10-27 09:19:21,18,18.0,Very Late
Route_A,7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,14,2025-11-13 17:03:12,2025-11-13 17:04:12,1,1.0,On Time
Route_E,893259f3-1ee8-4a4c-a811-34e250647c59,3,2025-11-08 11:29:42,2025-11-08 11:41:42,12,12.0,Late
Route_C,73b0d676-3527-45c8-8534-ca08f6f24d1c,11,2025-11-06 01:15:52,2025-11-06 01:19:52,4,4.0,On Time
Route_E,1eb2a7b8-da3c-45ca-83d7-8f2b769de1e3,12,2025-10-26 11:24:28,2025-10-26 11:25:28,1,1.0,On Time
Route_C,4de1087b-afa1-4a55-8ebe-abaa28597b34,19,2025-11-20 08:57:30,2025-11-20 09:00:30,3,3.0,On Time
Route_E,db4862c2-d5ff-4a1f-b70b-9a290a530df9,6,2025-11-06 23:58:02,2025-11-07 00:00:02,2,2.0,On Time
Route_E,3f8b4433-b60e-495c-9759-ba9625f88c74,17,2025-11-08 08:31:49,2025-11-08 08:55:49,24,24.0,Very Late
Route_D,ad5be3c8-0c88-4714-8372-17e0657046ea,16,2025-11-05 14:14:04,2025-11-05 14:15:04,1,1.0,On Time
Route_D,2c82989f-fd9c-4bb0-91f1-6485429a4a7c,17,2025-10-23 14:16:23,2025-10-23 14:38:23,22,22.0,Very Late
Route_C,73c374a6-dac7-46b6-a786-3fb3f3bc9a71,6,2025-11-18 01:47:35,2025-11-18 01:47:35,0,0.0,Early
Route_B,183fea70-3ff6-479e-8cd4-b90abf8211bc,20,2025-11-13 12:22:45,2025-11-13 12:25:45,3,3.0,On Time
Route_E,23c97a1e-cb37-4d97-8dcc-2d6a1a16998c,17,2025-10-27 23:33:47,2025-10-27 23:32:47,-1,-1.0,Early
Route_E,c7ecfe71-d493-47fc-8fc9-8d2e030f9be9,17,2025-11-01 21:02:40,2025-11-01 21:05:40,3,3.0,On Time
Route_B,668c879b-d2dc-42c8-b2b8-d8aa21768dd7,18,2025-11-09 03:45:02,2025-11-09 03:47:02,2,2.0,On Time
Route_A,a50a13dc-f004-4897-a15b-2e18afb06406,1,2025-10-26 03:58:22,2025-10-26 04:29:22,31,31.0,Very Late
Route_E,eadc9960-4242-41e2-960b-e0f495132c22,6,2025-10-25 17:25:35,2025-10-25 17:41:35,16,16.0,Very Late
Route_A,329fc417-1081-4d45-bf45-f8a20594b24f,18,2025-11-12 14:41:41,2025-11-12 14:43:41,2,2.0,On Time
Route_D,e7b33085-178b-4968-a0f8-7ba2cf2e3296,2,2025-11-07 04:20:37,2025-11-07 05:02:37,42,42.0,Very Late
Route_D,7603c36c-f139-4e3c-8aee-25571f5df912,11,2025-10-24 13:03:25,2025-10-24 13:01:25,-2,-2.0,Early
Route_A,6ee35607-92ea-4324-ac93-e5962b015723,12,2025-11-10 06:16:00,2025-11-10 06:19:00,3,3.0,On Time
Route_C,aee70ab2-61fa-4e7a-878c-26ce7f0223bc,17,2025-11-11 19:09:34,2025-11-11 19:12:34,3,3.0,On Time
Route_A,e886a011-36f7-426c-9a9c-06792c3d17e2,6,2025-10-31 04:06:24,2025-10-31 04:33:24,27,27.0,Very Late
Route_B,e2280fe3-722d-4e13-87a4-8c4246653497,14,2025-10-29 07:13:41,2025-10-29 07:21:41,8,8.0,Late
Route_A,9df2372e-9e82-4aae-9d36-16a108dec921,20,2025-11-03 00:25:12,2025-11-03 00:24:12,-1,-1.0,Early
Route_D,69785221-7fb7-4c57-8b8c-031fa5b40983,13,2025-11-17 19:39:31,2025-11-17 19:44:31,5,5.0,On Time
Route_E,479f6628-1674-4b65-8f9c-53007aa1c567,18,2025-11-09 16:18:18,2025-11-09 16:21:18,3,3.0,On Time
Route_B,a484e035-330f-4aa3-ab52-f93c2321e64e,12,2025-11-16 14:40:40,2025-11-16 15:04:40,24,24.0,Very Late
Route_D,cd5ae324-fe7c-40e9-a179-1e933fc825ac,13,2025-11-17 11:27:57,2025-11-17 11:35:57,8,8.0,Late
Route_D,61eb64e6-fd49-4e20-84ff-eab2cb7b0b3a,14,2025-11-08 12:27:21,2025-11-08 13:04:21,37,37.0,Very Late
Route_C,7c13f47a-c80c-4195-8b65-84ce7acc9970,20,2025-11-07 18:53:19,2025-11-07 18:56:19,3,3.0,On Time
Route_A,5254aad3-809c-4839-90ce-82e8e9a53368,18,2025-11-09 22:33:25,2025-11-09 22:31:25,-2,-2.0,Early
Route_D,51a1f5df-06ac-4010-ae08-69c1453b45fe,13,2025-11-20 01:45:03,2025-11-20 01:46:03,1,1.0,On Time
Route_B,cf89569d-e550-4736-8780-6e713811b519,20,2025-11-04 17:22:13,2025-11-04 17:42:13,20,20.0,Very Late
Route_D,78c04ed8-fdd4-4f21-8f03-f0c80effd5bd,5,2025-11-16 18:53:35,2025-11-16 19:11:35,18,18.0,Very Late
Route_C,ffe62994-9580-4c2a-844f-c4b85b80b8d1,5,2025-11-02 09:14:51,2025-11-02 09:16:51,2,2.0,On Time
Route_A,3f738f50-19a2-476f-a8dd-2bfdf956be95,4,2025-11-02 19:01:24,2025-11-02 19:06:24,5,5.0,On Time
Route_E,ca8e858c-d0f8-4063-889f-e107443b1d0f,6,2025-10-24 19:11:53,2025-10-24 19:10:53,-1,-1.0,Early
Route_C,382b5b86-f2a3-4efd-bf13-8c80c398c332,11,2025-11-19 00:47:23,2025-11-19 00:46:23,-1,-1.0,Early
Route_D,636fa890-cc21-4bdb-bb8f-e8c4d8b48ead,8,2025-11-08 07:26:14,2025-11-08 07:27:14,1,1.0,On Time
Route_B,d86065a2-fdd5-40f8-96d7-44fdef69a980,19,2025-10-30 12:26:57,2025-10-30 12:28:57,2,2.0,On Time
Route_C,5168bbf2-97af-4bde-bc8e-9d782d14e9f4,1,2025-11-08 12:04:21,2025-11-08 12:05:21,1,1.0,On Time
Route_A,b4157cea-0738-4ba4-9770-a3dbe9fa97e2,19,2025-11-08 03:47:57,2025-11-08 03:51:57,4,4.0,On Time
Route_D,2460d0d2-9048-43c1-9151-9998f2933585,15,2025-11-18 10:07:45,2025-11-18 10:08:45,1,1.0,On Time
Route_D,fcedf994-d631-4383-b030-14d0f2c84743,14,2025-11-14 23:32:44,2025-11-14 23:39:44,7,7.0,Late
Route_B,7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,5,2025-10-23 22:17:27,2025-10-23 22:15:27,-2,-2.0,Early
Route_C,9a069295-3b8d-4447-8e61-065f171b1b80,12,2025-11-01 16:59:27,2025-11-01 17:34:27,35,35.0,Very Late
Route_A,002ccb25-7a5d-4c82-86c5-547c051a0039,18,2025-11-07 04:33:29,2025-11-07 04:34:29,1,1.0,On Time
Route_E,ce7334f2-3393-4b6c-9d37-efb6eafb3e90,18,2025-10-28 10:05:28,2025-10-28 10:44:28,39,39.0,Very Late
Route_D,eb3537a0-2d6e-4291-b789-3986573bfc17,20,2025-11-06 19:04:05,2025-11-06 19:43:05,39,39.0,Very Late
Route_E,962c04dd-25d0-4461-859c-15740f3f0f48,17,2025-10-28 23:05:50,2025-10-28 23:06:50,1,1.0,On Time
Route_C,86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,4,2025-11-08 19:11:14,2025-11-08 19:16:14,5,5.0,On Time
Route_C,b45c9a54-5fa3-4531-9291-6e60f5e72daf,8,2025-11-10 06:57:44,2025-11-10 06:58:44,1,1.0,On Time
Route_A,4d407b28-5628-4dcd-99dd-3e8c96053035,1,2025-11-06 17:55:11,2025-11-06 18:08:11,13,13.0,Late
Route_A,bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,5,2025-11-12 07:02:54,2025-11-12 07:05:54,3,3.0,On Time
Route_B,7cb923f5-f5ed-4382-a3a6-ef83cab63107,19,2025-11-06 11:43:19,2025-11-06 11:48:19,5,5.0,On Time
Route_C,8fddbebc-f7ff-48d4-b509-f08a2c988bca,4,2025-11-20 21:04:58,2025-11-20 21:07:58,3,3.0,On Time
Route_B,aa604892-3926-42e9-9b58-eb49c9784b52,3,2025-11-19 16:14:11,2025-11-19 16:19:11,5,5.0,On Time
Route_D,4e8bf78a-60dd-47f1-ace3-d822d08012b8,9,2025-11-05 09:11:50,2025-11-05 09:47:50,36,36.0,Very Late
Route_C,0075d3d5-ba94-4a66-ad7e-4a452099e71f,11,2025-11-18 21:27:39,2025-11-18 21:28:39,1,1.0,On Time
Route_D,c55523ed-fe89-46c8-99cb-3540643ffdae,3,2025-11-18 15:13:31,2025-11-18 15:15:31,2,2.0,On Time
Route_B,5176a9d1-9a36-44d6-ae9c-e8ff084a3c4b,9,2025-11-20 18:22:14,2025-11-20 19:03:14,41,41.0,Very Late
Route_A,1aa6f7cb-90c7-46ac-a3bf-e403388c9751,12,2025-11-15 04:09:26,2025-11-15 04:41:26,32,32.0,Very Late
Route_B,13eb22c9-bece-421a-94c7-743b2401342a,1,2025-11-02 15:20:43,2025-11-02 15:21:43,1,1.0,On Time
Route_C,2afaab7b-51cb-49e5-bb7d-3ba158c88c48,3,2025-10-26 09:25:59,2025-10-26 09:30:59,5,5.0,On Time
Route_A,a39c3bd5-ab86-4afd-b57e-c883d2586d90,3,2025-11-07 09:14:11,2025-11-07 09:16:11,2,2.0,On Time
Route_E,35adde88-43e4-4668-82ea-d2df725656e3,14,2025-11-03 04:47:46,2025-11-03 05:32:46,45,45.0,Very Late
Route_C,41b455b8-59b9-422c-915a-ffacb173fcdf,12,2025-10-27 07:55:45,2025-10-27 07:58:45,3,3.0,On Time
Route_C,62ccc604-0c53-444b-8053-f649b86d066b,11,2025-11-12 08:37:24,2025-11-12 08:52:24,15,15.0,Late
Route_E,2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,7,2025-11-11 04:25:38,2025-11-11 04:23:38,-2,-2.0,Early
Route_D,59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,20,2025-11-17 14:13:26,2025-11-17 14:11:26,-2,-2.0,Early
Route_B,7abfcebf-d42c-41ae-99f7-38cb6016c743,3,2025-11-19 03:32:36,2025-11-19 03:30:36,-2,-2.0,Early
Route_C,39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,14,2025-10-29 23:34:06,2025-10-29 23:36:06,2,2.0,On Time
Route_A,d883e3f8-cc98-43de-92de-9e5a7387928a,5,2025-10-23 16:59:19,2025-10-23 17:03:19,4,4.0,On Time
Route_A,42d943ee-5197-4e75-8523-d4fd4b7f2183,5,2025-10-27 04:04:24,2025-10-27 04:47:24,43,43.0,Very Late
Route_E,e34f76b4-2b8c-43bf-9780-be1712fecc2b,15,2025-11-09 07:30:00,2025-11-09 07:33:00,3,3.0,On Time
Route_C,8c0b393a-1333-4bc9-bb63-5ff529310971,4,2025-10-26 14:32:05,2025-10-26 14:32:05,0,0.0,Early
Route_C,9d17d218-fc3b-4de5-9812-62ac5683ede0,2,2025-11-14 12:29:20,2025-11-14 12:31:20,2,2.0,On Time
Route_D,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,12,2025-10-30 02:17:44,2025-10-30 02:22:44,5,5.0,On Time
Route_A,2837f418-6f27-41b9-a3c6-dedb9b792afa,15,2025-10-24 16:27:25,2025-10-24 16:27:25,0,0.0,Early
Route_E,f9722cc1-349e-44a9-94c2-9d5c19ec0829,6,2025-10-31 07:24:27,2025-10-31 07:29:27,5,5.0,On Time
Route_C,b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,18,2025-11-17 07:21:06,2025-11-17 07:22:06,1,1.0,On Time
Route_C,4c2272f3-4811-4562-a91c-f19243e8644b,1,2025-11-02 14:49:25,2025-11-02 14:49:25,0,0.0,Early
Route_E,925f8199-6495-4d5f-8cb4-e891188df23b,8,2025-11-17 18:27:48,2025-11-17 18:32:48,5,5.0,On Time
Route_D,0df407b8-2751-4b86-bdae-c949d700b461,16,2025-11-08 14:27:22,2025-11-08 14:31:22,4,4.0,On Time
Route_E,4b6797a1-166e-4fe3-ad77-959500fa0eb4,10,2025-11-21 10:20:37,2025-11-21 10:25:37,5,5.0,On Time
Route_E,18d42238-331d-435c-baf6-cd4199a7b99b,18,2025-10-23 08:02:39,2025-10-23 08:23:39,21,21.0,Very Late
Route_D,4ab427e3-a360-4681-abbb-a89d34fadee1,15,2025-10-26 01:31:20,2025-10-26 02:11:20,40,40.0,Very Late
Route_D,4ef03f80-1d91-4e39-9801-4004793bed1b,14,2025-11-10 09:08:34,2025-11-10 09:13:34,5,5.0,On Time
Route_B,a939ebd1-e516-40d4-bd35-72cc788fd0cd,14,2025-11-03 22:48:45,2025-11-03 22:59:45,11,11.0,Late
Route_D,6334fa2a-8b4b-47e7-a451-5ae01754bf08,8,2025-10-31 01:27:44,2025-10-31 02:11:44,44,44.0,Very Late
Route_C,5e911b91-61a6-4444-a2af-a6295efb336e,7,2025-10-31 03:26:41,2025-10-31 03:28:41,2,2.0,On Time
Route_B,7092d401-4367-4d58-8b6c-03c8721e5419,4,2025-11-13 15:53:30,2025-11-13 15:51:30,-2,-2.0,Early
Route_C,44c07a9a-d64a-4b1f-b9eb-038a436e3c49,15,2025-11-18 11:27:17,2025-11-18 11:26:17,-1,-1.0,Early
Route_A,b24beb96-c092-4b74-a6b0-7ff60fc79913,13,2025-10-26 18:43:36,2025-10-26 18:58:36,15,15.0,Late
Route_E,cee4e512-5802-4640-ab0b-4cc515f0ea19,19,2025-11-17 08:53:37,2025-11-17 09:07:37,14,14.0,Late
Route_D,96f84ff7-c1a7-4883-b880-287869fb0763,10,2025-11-02 03:07:53,2025-11-02 03:05:53,-2,-2.0,Early
Route_E,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,17,2025-11-16 10:54:44,2025-11-16 10:54:44,0,0.0,Early
Route_A,afe3af13-8917-48e8-b733-60946b2b78b9,14,2025-11-14 03:16:13,2025-11-14 03:16:13,0,0.0,Early
Route_B,79ec533c-3c53-490e-a1b4-1171929d674d,9,2025-11-05 14:14:52,2025-11-05 14:34:52,20,20.0,Very Late
Route_D,da9bccc1-e71c-481a-a511-e61a143665f5,10,2025-10-23 18:31:17,2025-10-23 18:30:17,-1,-1.0,Early
Route_B,844e250b-e684-490c-923b-78208089b8c5,6,2025-11-18 19:53:19,2025-11-18 19:55:19,2,2.0,On Time
Route_E,25bf213d-9eca-481b-bb95-d0fcad72ed05,17,2025-10-27 22:11:54,2025-10-27 22:16:54,5,5.0,On Time
Route_B,2c41cbd3-72f4-44ab-81d7-1f4af3025d16,4,2025-10-30 04:49:15,2025-10-30 05:05:15,16,16.0,Very Late
Route_B,31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,15,2025-10-28 05:04:38,2025-10-28 05:08:38,4,4.0,On Time
Route_D,fcffe9e3-140f-4589-ac62-4c2c0aeccec7,13,2025-11-12 05:19:47,2025-11-12 05:24:47,5,5.0,On Time
Route_A,a091e5b4-d293-4e6e-bf4d-093033b0fb53,20,2025-10-29 06:21:02,2025-10-29 06:22:02,1,1.0,On Time
Route_B,51db1a37-4204-4733-9855-0b1ed5881c1c,14,2025-10-25 08:08:04,2025-10-25 08:14:04,6,6.0,Late
Route_A,65b90e94-8e6d-4263-a35a-775d16476e3f,3,2025-11-17 21:14:59,2025-11-17 21:14:59,0,0.0,Early
Route_B,850a48d4-46b5-48de-9b4b-b8eb537d0bd1,19,2025-11-13 07:51:06,2025-11-13 07:55:06,4,4.0,On Time
Route_E,c95b61f8-032a-461a-9f9b-7c1feacb1f6d,3,2025-11-21 07:58:30,2025-11-21 08:03:30,5,5.0,On Time
Route_B,6b6a8061-c81c-4d31-85c6-9fbf966b62ea,20,2025-10-27 13:09:14,2025-10-27 13:09:14,0,0.0,Early
Route_A,910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,19,2025-11-19 15:03:10,2025-11-19 15:03:10,0,0.0,Early
Route_C,f08ce6c2-f6ff-4521-8225-0530952a5345,14,2025-10-26 22:48:22,2025-10-26 22:48:22,0,0.0,Early
Route_E,c7903dc5-900c-4af7-9b0a-e22eecc817a6,14,2025-10-26 23:43:20,2025-10-26 23:45:20,2,2.0,On Time
Route_A,891f4683-de12-4bf1-893d-6196c926a021,13,2025-11-07 18:41:47,2025-11-07 19:22:47,41,41.0,Very Late
Route_C,620f230b-439e-454c-a930-16eae0bda1ee,13,2025-11-14 15:48:26,2025-11-14 16:31:26,43,43.0,Very Late
Route_C,099759a3-7919-455c-9be4-f19f92701d60,13,2025-10-30 10:41:14,2025-10-30 11:11:14,30,30.0,Very Late
Route_C,9e45455e-24d3-4751-a729-4d3c46818a88,16,2025-11-20 15:11:41,2025-11-20 15:16:41,5,5.0,On Time
Route_D,09eda6f5-66d7-4d97-b193-c8b8ae49c079,10,2025-11-10 07:11:31,2025-11-10 07:17:31,6,6.0,Late
Route_D,b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,9,2025-11-02 14:51:35,2025-11-02 14:49:35,-2,-2.0,Early
Route_E,ebbbd763-79a7-463b-bee9-75da0c9e5550,17,2025-11-04 02:59:00,2025-11-04 03:19:00,20,20.0,Very Late
Route_B,567e642e-052d-4b9a-9f58-4603e5a3d8e9,14,2025-11-05 19:08:40,2025-11-05 19:13:40,5,5.0,On Time
Route_B,7ddac1b6-d7c4-4aed-87c4-cc514f9a5f98,8,2025-10-26 20:29:29,2025-10-26 21:14:29,45,45.0,Very Late
Route_E,226716e3-3a5b-4ac5-9e70-3b72f8f58a26,14,2025-11-05 16:08:42,2025-11-05 16:13:42,5,5.0,On Time
Route_B,c626e38f-716f-4276-be64-ac2af96671a5,13,2025-11-06 15:53:55,2025-11-06 16:27:55,34,34.0,Very Late
Route_C,9adfe981-6ab1-4e15-ba92-992e44f8b53c,11,2025-10-26 10:05:12,2025-10-26 10:03:12,-2,-2.0,Early
Route_C,e9d6bb7e-361d-4014-b114-56de301c8db3,13,2025-11-10 20:26:52,2025-11-10 20:25:52,-1,-1.0,Early
Route_A,84396fc0-c26e-4706-bc05-9799bdae8eff,18,2025-11-09 05:41:49,2025-11-09 05:42:49,1,1.0,On Time
Route_D,ca9f1d59-83e8-4700-8e63-813ed22e3226,10,2025-10-29 19:16:34,2025-10-29 19:15:34,-1,-1.0,Early
Route_D,81bd55d5-b5a6-471c-8fa5-c35e10cc4604,9,2025-11-10 16:02:15,2025-11-10 16:06:15,4,4.0,On Time
Route_C,86379f04-d9ee-4dc9-87cf-eca822b9f24c,2,2025-11-18 16:36:40,2025-11-18 16:40:40,4,4.0,On Time
Route_D,e00bd534-3158-41fb-ac7a-0d3107692583,12,2025-10-31 19:55:25,2025-10-31 20:00:25,5,5.0,On Time
Route_E,08775804-3fde-4814-8ec0-ad4bd6441a9d,6,2025-11-13 05:51:40,2025-11-13 05:51:40,0,0.0,Early
Route_A,b462e3e8-5c41-4a83-ab04-159c0cf173f9,3,2025-10-31 18:02:22,2025-10-31 18:15:22,13,13.0,Late
Route_A,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,16,2025-11-15 14:34:29,2025-11-15 14:35:29,1,1.0,On Time
Route_E,1fb621ae-ec4e-4cbb-a2aa-378c659e0258,18,2025-10-23 13:40:07,2025-10-23 13:45:07,5,5.0,On Time
Route_A,98133da1-7d21-40ad-9f59-fb4d3defa7ba,1,2025-11-12 17:48:29,2025-11-12 17:48:29,0,0.0,Early
Route_B,797e3984-ded7-43ef-b5e4-a9c12d761ffa,3,2025-11-19 13:49:30,2025-11-19 13:56:30,7,7.0,Late
Route_C,29dc073e-5820-43f2-9989-dd6c8d2434f9,6,2025-11-03 15:25:14,2025-11-03 15:26:14,1,1.0,On Time
Route_B,1723ecdb-b058-4256-94b3-e8cfbfbbeab3,2,2025-11-04 22:11:23,2025-11-04 22:38:23,27,27.0,Very Late
Route_E,29b44cb1-0cb5-4e5c-a2f5-f7c20706fec2,2,2025-11-18 20:47:20,2025-11-18 20:52:20,5,5.0,On Time
Route_E,db6ba39b-36dd-4529-b704-d72fc7a2f280,9,2025-11-01 19:57:09,2025-11-01 20:13:09,16,16.0,Very Late
Route_D,34ec5264-ad7d-4f81-b9a0-f145a5bab050,3,2025-11-04 03:33:54,2025-11-04 03:34:54,1,1.0,On Time
Route_B,052226b9-8366-4636-a8d5-76b8a6ce6d7a,14,2025-10-22 12:25:36,2025-10-22 13:06:36,41,41.0,Very Late
Route_C,a5ba2472-21df-4609-a959-137f795e6f2b,15,2025-10-30 11:51:12,2025-10-30 11:57:12,6,6.0,Late
Route_B,3948fe22-022a-4dda-8d05-79e299e4704c,20,2025-11-03 08:06:58,2025-11-03 08:18:58,12,12.0,Late
Route_D,4e329b4b-f168-4605-8e1a-16699bbc6cbc,7,2025-11-04 10:53:57,2025-11-04 10:57:57,4,4.0,On Time
Route_A,da018d29-6060-41eb-a53e-5f4c6c7e9a2c,18,2025-11-08 00:20:08,2025-11-08 00:21:08,1,1.0,On Time
Route_A,7779857f-37dc-4c78-8082-fcda7580e4e9,10,2025-11-05 18:05:04,2025-11-05 18:37:04,32,32.0,Very Late
Route_A,9fa4a627-d306-48be-8548-867bad5cba24,6,2025-11-10 08:46:34,2025-11-10 08:53:34,7,7.0,Late
Route_A,82f29004-01e1-47d8-9a31-204495a0f356,12,2025-11-09 06:04:09,2025-11-09 06:30:09,26,26.0,Very Late
Route_B,9beab529-9801-4a2f-a5b8-36938fbba749,9,2025-11-04 19:24:08,2025-11-04 19:22:08,-2,-2.0,Early
Route_A,7b53359e-1bac-4d0d-af35-b30b4c68eb17,20,2025-10-25 04:26:08,2025-10-25 04:29:08,3,3.0,On Time
Route_C,a3fe0479-46c7-4b36-bd05-39635616af7e,6,2025-11-06 20:52:19,2025-11-06 20:51:19,-1,-1.0,Early
Route_C,a7f77451-42da-4609-86e1-ee40dc8ab6a7,17,2025-11-05 14:10:36,2025-11-05 14:11:36,1,1.0,On Time
Route_E,c3f62136-846d-4a3b-a661-c42630385dd7,17,2025-11-02 18:01:55,2025-11-02 17:59:55,-2,-2.0,Early
Route_D,db7904e0-ce30-461d-8e88-c8ece651e3e1,20,2025-11-20 05:08:58,2025-11-20 05:12:58,4,4.0,On Time
Route_B,ae46024d-51d0-4ef3-a918-83fc6772fe9f,19,2025-10-28 21:05:22,2025-10-28 21:05:22,0,0.0,Early
Route_B,7f53d344-a7c8-44e4-8684-3c86b8a60402,8,2025-11-05 10:27:51,2025-11-05 10:45:51,18,18.0,Very Late
Route_A,6793cb09-6b27-4eff-a82b-5b364269c28c,2,2025-11-09 22:25:59,2025-11-09 23:05:59,40,40.0,Very Late
Route_B,b54401cb-9541-4a9d-890a-aa93bc9a7998,3,2025-11-18 20:32:15,2025-11-18 20:31:15,-1,-1.0,Early
Route_B,b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,6,2025-11-01 21:07:54,2025-11-01 21:12:54,5,5.0,On Time
Route_B,c8ef0377-a368-44f5-88dd-d880afb28b3d,9,2025-11-14 04:19:54,2025-11-14 04:21:54,2,2.0,On Time
Route_B,5bc677ca-abff-4286-b0cf-9d73e8121ef0,19,2025-11-15 17:07:28,2025-11-15 17:05:28,-2,-2.0,Early
Route_B,d73418fe-2b84-4ef3-986d-655d4cd99164,4,2025-11-18 04:27:58,2025-11-18 04:29:58,2,2.0,On Time
Route_A,7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,8,2025-10-28 07:07:32,2025-10-28 07:12:32,5,5.0,On Time
Route_C,ceef9fa8-b9a5-44d0-8237-01f1bdacdc5e,3,2025-11-18 05:22:44,2025-11-18 05:21:44,-1,-1.0,Early
